transaction_id,sender_upi,receiver_upi,sender_bank,receiver_bank,amount,timestamp,device_id,location_lat,location_long,txn_type,channel,vpa_age_days,num_prev_txns_24h,avg_amount_7d,failed_pin_attempts,is_recipient_new,same_device_flag,merchant_category
txn_1004554,8598607740@phonepe,7880634993@paytm,SBI,KOTAK,8.3,2025-09-10 15:32:04,dev-wvci1x5xgu,28.207555,77.140142,payment,merchant_sdk,401,0,1.0,0,0,1,others
txn_1004555,6162387888@upi,7355076034@upi,ICICI,KOTAK,31.55,2025-09-22 21:34:09,dev-fahnk6nse6,28.967362,77.020099,payment,app,249,0,6.33,0,0,1,others
txn_1004556,6903336676@amazonpay,8878713394@gpay,IDBI,UTIB,10.5,2025-09-25 13:10:42,dev-tyhdnriv4q,28.839024,77.773927,payment,app,1019,1,13.44,0,0,1,others
txn_1004557,7712666979@upi,6706913397@upi,UTIB,HDFC,74.04,2025-09-11 14:28:13,dev-tdiwvaket2,29.014781,77.839905,payment,app,319,0,90.01,0,0,0,bill_payment
txn_1004558,7891850393@upi,6592984379@oksbi,PNB,SBI,6.37,2025-08-05 00:13:46,dev-r5v6jjwhfp,28.902779,76.961014,payment,app,1252,2,8.51,0,0,1,fashion
txn_1004559,6945200389@upi,6606345425@oksbi,UTIB,SBI,11.98,2025-07-27 19:26:12,dev-jpxhkgo8wl,29.050397,76.502489,payment,app,495,0,19.63,0,0,1,fashion
txn_1004560,7914559481@upi,6798787142@okkotak,SBI,KOTAK,71.4,2025-09-05 09:34:38,dev-uz90jnqk4b,27.947594,77.4903,payment,app,41,1,141.4,0,0,1,travel
txn_1004561,8787875515@upi,7708093184@upi,YES,PNB,99.93,2025-09-30 04:34:01,dev-1mzat9ux97,28.695519,77.58001,payment,app,225,4,121.14,0,0,1,utilities
txn_1004562,8325213771@okicici,8404546568@paytm,ICICI,YES,87.46,2025-08-26 20:14:33,dev-bfqh78rign,28.875934,76.673483,request,app,453,1,88.62,0,0,0,travel
txn_1004563,9836034353@okicici,7850356747@okbob,ICICI,BOB,542.19,2025-09-30 16:27:58,dev-znophmi76l,28.801931,76.231136,payment,app,677,0,822.47,0,0,1,food_delivery
txn_1004564,6428123799@paytm,7171160146@upi,SBI,HDFC,31.28,2025-09-27 03:57:39,dev-lnmntvnflo,27.914806,76.779218,payment,app,13,2,22.47,0,0,0,utilities
txn_1004565,6224912389@upi,6929354148@amazonpay,UTIB,IDBI,100.47,2025-09-29 23:30:18,dev-lte54n24p3,29.285036,77.609473,payment,app,491,2,119.24,1,0,1,electronics
txn_1004566,8106007705@upi,8383213047@upi,BOB,YES,42.37,2025-10-01 17:46:37,dev-whpsmyahra,27.731893,76.731323,payment,app,711,2,48.46,0,0,0,recharge
txn_1004567,7794082505@upi,7425088007@okutib,BOB,UTIB,46.33,2025-10-05 21:08:45,dev-qpczhm7hgr,28.382559,77.005535,payment,app,1257,0,44.0,0,0,1,bill_payment
txn_1004568,7953297001@okaxis,9140642742@upi,AXIS,HDFC,134.26,2025-09-26 12:32:36,dev-t0uarr60q8,28.25373,78.010353,request,app,233,1,144.46,0,0,1,bill_payment
txn_1004569,7776539355@paytm,7886211647@upi,KOTAK,HDFC,114.16,2025-10-04 07:21:01,dev-mw1snip7xe,28.126474,76.794414,payment,qr,696,2,103.22,0,0,0,utilities
txn_1004570,6091146730@upi,9440923467@phonepe,ICICI,SBI,95.06,2025-10-03 18:29:41,dev-hamnlg4y8f,27.822097,77.857742,request,collect,140,2,56.72,0,0,1,utilities
txn_1004571,6693014017@okicici,8123534163@okpnb,ICICI,PNB,88.26,2025-10-05 06:35:59,dev-v0funms7a7,28.566807,77.403385,payment,app,346,1,3.39,0,0,1,recharge
txn_1004572,9377801987@okpnb,6189138470@phonepe,PNB,KOTAK,85.0,2025-09-25 00:43:43,dev-xddv9goz8h,28.599332,77.479659,request,app,11,0,50.24,0,1,1,grocery
txn_1004573,9413786822@okbob,7013347539@upi,BOB,PNB,55.65,2025-08-04 23:53:52,dev-wz5cohww7g,28.394707,76.209738,payment,app,710,1,86.46,1,0,1,recharge
txn_1004574,6088959038@oksbi,8211672901@phonepe,SBI,BOB,58.58,2025-08-18 03:38:14,dev-j6rxorwxx5,28.511718,77.558506,payment,app,238,1,68.42,0,0,1,fashion
txn_1004575,6829771268@oksbi,6190940359@amazonpay,SBI,PNB,14.49,2025-09-03 02:23:27,dev-n5avroa7wp,27.948316,77.661165,payment,collect,391,1,13.43,0,0,0,grocery
txn_1004576,8771711532@okicici,6228702280@oksbi,ICICI,SBI,13.67,2025-09-13 12:02:18,dev-kl259rpeht,29.828723,77.204918,payment,app,321,1,14.7,1,0,1,food_delivery
txn_1004577,8053266144@bhim,8793258034@gpay,HDFC,HDFC,39.51,2025-08-15 01:19:58,dev-5ze2p2xl8i,28.293826,77.726448,payment,app,302,2,1.0,0,0,0,electronics
txn_1004578,7367560493@bhim,8317859274@okicici,BOB,ICICI,14.99,2025-09-12 03:40:41,dev-u6zuho6y8j,29.196523,77.210634,payment,app,206,1,21.04,0,0,1,fashion
txn_1004579,9471975343@upi,6282905170@okidbi,ICICI,IDBI,45.23,2025-09-19 09:23:26,dev-shamqm7ucv,28.978865,77.142876,payment,merchant_sdk,1371,1,42.59,0,0,1,food_delivery
txn_1004580,6524753569@upi,8204917744@gpay,SBI,ICICI,32.78,2025-10-04 03:12:27,dev-l66ab8ao3x,27.859911,77.830147,payment,app,167,2,42.28,0,0,1,grocery
txn_1004581,8016068964@upi,6247762834@upi,YES,PNB,33.07,2025-08-03 07:17:30,dev-9ac5phbeea,29.117352,77.002631,payment,app,253,2,36.63,0,0,1,grocery
txn_1004582,8088194299@upi,9587929038@upi,KOTAK,IDBI,18.54,2025-10-06 15:50:28,dev-f4np7pfirz,27.567675,78.54267,payment,app,585,3,26.45,0,0,1,grocery
txn_1004583,9111263008@upi,6831639884@okidbi,SBI,IDBI,46.48,2025-07-28 07:43:13,dev-g1vaj9olei,28.703965,77.184223,payment,app,309,0,45.27,0,0,1,others
txn_1004584,8299704525@oksbi,8331663508@upi,SBI,YES,12.43,2025-07-26 23:02:58,dev-fv0gfei2ic,28.651614,76.580865,payment,app,39,0,18.13,0,1,1,others
txn_1004585,9401319825@oksbi,8444469012@upi,SBI,HDFC,280.5,2025-10-05 14:02:07,dev-zcj2rfo4zh,29.658284,78.363451,payment,app,768,0,359.77,0,0,1,recharge
txn_1004586,9967587743@bhim,8689346118@okaxis,PNB,AXIS,185.79,2025-10-06 00:11:55,dev-7iuepcr6go,28.498617,77.825137,payment,app,590,4,231.25,0,0,1,utilities
txn_1004587,7991262442@okaxis,8075085213@upi,AXIS,YES,25.05,2025-08-24 22:35:49,dev-a5ggxo8ah3,28.542096,77.823809,request,app,458,0,15.47,1,1,1,bill_payment
txn_1004588,7492702384@okkotak,7538770895@upi,KOTAK,BOB,275.87,2025-09-12 16:58:18,dev-36s23bi778,28.004781,77.641794,payment,app,63,2,529.37,0,0,1,grocery
txn_1004589,8978622433@okpnb,8451603048@okkotak,PNB,KOTAK,39.6,2025-10-03 17:46:41,dev-kz4t2iisss,28.613591,77.09958,payment,app,24,0,28.2,0,0,1,recharge
txn_1004590,9718213881@bhim,7114416465@phonepe,AXIS,HDFC,167.96,2025-07-11 22:45:52,dev-t5n1ru4aj6,28.124949,77.474282,request,app,2191,3,31.24,0,0,1,food_delivery
txn_1004591,7942655222@phonepe,7170541778@okkotak,SBI,KOTAK,160.38,2025-10-04 11:20:43,dev-plm36oc4mz,28.748664,77.438261,payment,app,34,1,103.97,0,0,1,recharge
txn_1004592,7645613844@upi,9040020776@okutib,SBI,UTIB,40.45,2025-09-27 13:32:33,dev-g5t0vxau9j,28.210767,77.393087,payment,app,59,1,40.14,0,0,1,recharge
txn_1004593,6020927155@okbob,8150934526@upi,BOB,SBI,55.63,2025-10-02 04:46:25,dev-lh0sfoaw25,28.866378,78.028686,payment,qr,879,2,79.99,0,1,1,electronics
txn_1004594,9686601192@upi,9147084023@okkotak,SBI,KOTAK,233.04,2025-09-24 14:24:12,dev-9j95gy2eqw,29.056467,77.517272,payment,collect,462,1,271.52,0,1,1,food_delivery
txn_1004595,8567652281@upi,9246912185@upi,HDFC,KOTAK,61.89,2025-09-29 14:33:46,dev-2yujjv4oim,29.616659,77.421539,payment,app,133,0,92.69,0,1,1,others
txn_1004596,6717741540@okicici,6566317134@okkotak,ICICI,KOTAK,70.42,2025-10-01 08:24:32,dev-hwstkd3v9x,28.762582,78.074765,payment,app,345,1,99.37,0,0,1,fashion
txn_1004597,8972879419@okaxis,8719370038@okkotak,AXIS,KOTAK,2.55,2025-10-04 21:35:19,dev-185sui9imc,28.424638,76.797818,payment,app,5,2,1.0,0,0,1,food_delivery
txn_1004598,6916807659@upi,6226097427@bhim,KOTAK,UTIB,40.33,2025-09-30 05:41:27,dev-1roegyl39d,28.693879,77.547469,payment,merchant_sdk,84,1,19.32,0,0,1,grocery
txn_1004599,9813146336@paytm,6489850194@okkotak,IDBI,KOTAK,225.2,2025-09-17 14:24:20,dev-aczkwwa0ou,29.126691,78.02423,payment,collect,165,0,138.92,1,0,1,others
txn_1004600,6380011930@oksbi,9052815733@okutib,SBI,UTIB,47.26,2025-09-19 10:26:13,dev-66dbaeqs1h,27.387883,77.896097,payment,merchant_sdk,25,0,14.01,0,0,1,recharge
txn_1004601,9157044489@phonepe,6060757395@upi,IDBI,SBI,77.78,2025-10-01 09:53:46,dev-r78qkxjurm,28.161702,76.727464,request,qr,139,1,36.99,0,0,1,grocery
txn_1004602,9114468828@paytm,6078720286@okhdfcbank,SBI,HDFC,121.63,2025-09-02 22:11:19,dev-ca1dlerk20,27.971676,76.784245,payment,app,485,2,144.27,0,0,1,electronics
txn_1004603,8982251627@upi,8082568912@upi,SBI,HDFC,54.99,2025-09-18 13:38:29,dev-zkpg5ejlad,28.471341,77.114983,payment,app,1932,0,44.36,1,0,1,utilities
txn_1004604,9258436500@upi,8910179520@upi,PNB,PNB,86.62,2025-09-05 15:35:12,dev-6xrdfw90wy,28.333364,77.847382,payment,app,1071,4,27.89,0,0,1,food_delivery
txn_1004605,6266370305@phonepe,9904426876@bhim,UTIB,PNB,26.75,2025-08-05 10:26:58,dev-pqfuckx2gn,28.702384,76.83189,payment,app,156,2,57.18,0,0,1,utilities
txn_1004606,9648449645@upi,6667731668@gpay,BOB,YES,167.83,2025-09-07 05:25:53,dev-xyagz7p289,28.243038,77.562303,payment,app,1083,0,17.07,0,0,1,bill_payment
txn_1004607,7542102563@upi,7073446308@okicici,PNB,ICICI,24.16,2025-09-20 07:27:35,dev-c7vv5zrn4q,28.734289,78.517045,payment,app,485,0,4.39,1,0,1,electronics
txn_1004608,6057787858@upi,9818603999@upi,BOB,BOB,92.79,2025-09-29 17:07:52,dev-r2syeqh437,29.023805,76.59653,request,app,365,3,102.55,0,0,1,electronics
txn_1004609,6453726574@upi,9128182773@bhim,KOTAK,SBI,21.89,2025-07-15 04:42:49,dev-74pyo3tv9q,28.852996,77.107056,payment,qr,352,0,14.92,0,0,1,others
txn_1004610,8923163870@upi,7685696519@okpnb,AXIS,PNB,34.03,2025-09-29 20:25:47,dev-tnn6enyqew,28.593888,76.682636,payment,app,125,3,46.62,1,0,1,utilities
txn_1004611,6206338241@bhim,7733838609@gpay,SBI,AXIS,34.27,2025-08-16 22:35:53,dev-w14gcwg4iq,29.080478,76.871651,payment,app,780,3,3.72,1,0,1,bill_payment
txn_1004612,6160582272@paytm,8583269815@upi,ICICI,YES,148.08,2025-10-05 13:54:41,dev-ynzk67qdml,28.121916,77.802037,payment,app,28,0,181.45,0,0,0,recharge
txn_1004613,8428312982@upi,6909425776@upi,SBI,HDFC,4.05,2025-10-03 09:28:26,dev-wmftxljwan,28.730509,77.56516,payment,qr,515,3,3.2,0,0,1,food_delivery
txn_1004614,9251730177@okicici,7374237690@okyes,ICICI,YES,83.08,2025-08-17 18:10:10,dev-dq01ztwa0k,29.170396,77.606707,payment,app,497,0,1.0,0,1,1,grocery
txn_1004615,9216864267@gpay,7573189577@paytm,SBI,SBI,26.98,2025-10-06 10:42:18,dev-lpych9j4r7,28.838026,77.135578,payment,app,160,2,20.26,0,0,1,utilities
txn_1004616,8917017253@okbob,9334139180@phonepe,BOB,HDFC,158.8,2025-09-22 18:12:41,dev-xnggsdhf85,29.157674,77.492362,payment,app,681,1,240.12,0,0,0,recharge
txn_1004617,6289794411@okicici,7855831561@bhim,ICICI,HDFC,12.62,2025-09-14 21:05:58,dev-5i5t8jghk0,28.087903,77.392901,payment,app,318,2,14.32,0,0,1,electronics
txn_1004618,9353091238@paytm,9925720979@oksbi,SBI,SBI,117.59,2025-09-29 03:50:41,dev-h5308o4vd3,28.689999,76.962675,payment,app,544,1,247.7,0,0,1,travel
txn_1004619,9952708556@okbob,7824494146@phonepe,BOB,BOB,186.12,2025-09-08 18:01:25,dev-rmkvbzksgx,28.061963,77.531869,payment,app,75,2,225.99,0,0,1,grocery
txn_1004620,7354153479@upi,6198864235@gpay,SBI,ICICI,15.35,2025-07-29 09:44:53,dev-qbjvep0hmt,28.19797,77.418213,payment,app,702,2,27.84,0,0,1,others
txn_1004621,8988822954@amazonpay,7322374327@upi,KOTAK,AXIS,45.78,2025-09-16 01:55:45,dev-wgrvsgrzii,28.673143,77.248096,payment,app,201,2,72.64,0,0,1,grocery
txn_1004622,8127677143@phonepe,9417915030@gpay,SBI,SBI,61.47,2025-10-05 03:26:16,dev-y87uvybrsx,28.773969,77.218665,payment,app,72,0,52.48,1,0,0,travel
txn_1004623,9021723010@phonepe,6715433278@upi,KOTAK,PNB,51.55,2025-10-02 19:47:29,dev-8qf2823i1x,28.538754,76.41828,payment,collect,791,0,50.89,0,0,1,fashion
txn_1004624,8197029230@upi,8841912864@paytm,HDFC,PNB,43.63,2025-09-01 10:50:45,dev-uy6l5exwv0,28.337731,77.0792,payment,app,477,2,18.15,0,0,0,fashion
txn_1004625,7993181353@paytm,6768188224@okidbi,AXIS,IDBI,8040.29,2025-09-17 19:39:10,dev-erts0hf75mb8,44.116345,88.456388,payment,merchant_sdk,523,2,3.75,0,1,0,recharge
txn_1004626,7284022544@bhim,9443208422@upi,KOTAK,HDFC,207.72,2025-10-06 02:21:50,dev-4u5pk3tm9p,27.792167,77.369774,payment,app,122,1,291.78,0,0,1,electronics
txn_1004627,8581187795@upi,8558015898@upi,PNB,ICICI,16.25,2025-09-21 20:52:43,dev-d2l1wuv1kq,27.845516,78.131603,payment,app,318,2,13.32,0,0,1,utilities
txn_1004628,9746098714@paytm,9501415843@okkotak,ICICI,KOTAK,116.26,2025-10-04 05:55:17,dev-afms295izb,27.791277,77.706523,payment,merchant_sdk,60,2,117.96,1,0,1,travel
txn_1004629,6848721782@phonepe,9742000182@okaxis,ICICI,AXIS,246.12,2025-10-04 08:17:52,dev-fjmkrhn1zl,28.389825,77.227599,payment,app,196,2,340.16,2,0,1,grocery
txn_1004630,8662179399@upi,9133924993@gpay,SBI,SBI,14.18,2025-09-29 15:47:49,dev-2fhmituie7,28.630832,77.173535,request,app,502,2,22.38,1,0,1,recharge
txn_1004631,8763847779@okhdfcbank,7847673747@upi,HDFC,AXIS,13.87,2025-08-07 10:08:20,dev-1g8ubg5khi,29.282096,76.409101,payment,app,280,0,20.36,0,0,1,food_delivery
txn_1004632,8132654063@oksbi,8520381778@paytm,SBI,UTIB,52.18,2025-07-16 19:06:19,dev-rxrh514tl3,28.252853,76.622664,payment,collect,240,0,41.77,0,0,1,grocery
txn_1004633,6944927716@upi,6236605190@oksbi,YES,SBI,80.71,2025-09-30 08:00:38,dev-5y5ypx1ink,28.76632,78.340229,payment,merchant_sdk,677,3,9.67,0,0,1,travel
txn_1004634,9946174150@upi,8413276046@upi,ICICI,YES,60.61,2025-07-30 21:31:27,dev-ktg0moto84,28.124786,78.256022,payment,app,1798,1,58.57,0,0,1,fashion
txn_1004635,8282178844@amazonpay,8692849113@bhim,PNB,ICICI,53.56,2025-09-16 23:28:00,dev-ppuzc4n094,28.485928,77.472338,payment,app,297,0,74.42,0,0,1,others
txn_1004636,7172065479@upi,6201281957@bhim,UTIB,UTIB,36.79,2025-09-23 14:07:23,dev-7urtmv1azv,29.263795,77.541058,payment,qr,158,0,43.86,0,0,1,others
txn_1004637,6884678873@okicici,6013464119@bhim,ICICI,SBI,64.84,2025-08-10 10:40:20,dev-wkx2maoxk8,29.062721,77.521155,request,app,213,1,49.53,0,0,1,grocery
txn_1004638,9457552934@okyes,9157856375@upi,YES,IDBI,30.5,2025-10-01 23:06:37,dev-z3z6pf7ed5,28.621412,77.134172,request,app,719,1,38.43,0,0,1,others
txn_1004639,6240625550@okaxis,8453095795@upi,AXIS,ICICI,12.85,2025-09-14 22:47:51,dev-jn6wpudra9,28.550771,76.942655,payment,app,257,3,9.51,0,0,1,electronics
txn_1004640,6031363730@okkotak,7932964252@bhim,KOTAK,SBI,17.6,2025-10-02 12:10:22,dev-31su28baoo,28.146489,77.044778,payment,app,62,35,173.97,0,0,0,utilities
txn_1004641,7138664874@okbob,6037182410@okhdfcbank,BOB,HDFC,17.82,2025-08-07 02:33:02,dev-sf6skbsihw,27.564891,76.103327,request,qr,482,2,13.74,0,0,1,electronics
txn_1004642,6690495124@okyes,6703782793@okhdfcbank,YES,HDFC,15.27,2025-09-30 23:16:59,dev-z5i8jk3xit,28.051364,77.224368,payment,app,811,0,14.69,0,0,1,grocery
txn_1004643,6537609994@okhdfcbank,9007891892@okpnb,HDFC,PNB,59.97,2025-09-11 11:45:23,dev-xedcihvyvn,28.818295,77.188374,payment,collect,566,0,60.99,1,1,1,others
txn_1004644,9646982371@amazonpay,7517115659@okutib,AXIS,UTIB,139.02,2025-09-30 14:55:39,dev-av2ats5bd8,28.679335,76.760382,payment,app,443,1,243.55,0,0,1,fashion
txn_1004645,7871272113@upi,9618259218@upi,AXIS,YES,89.62,2025-09-24 07:17:57,dev-k4eqgu58yf,28.489271,77.458919,payment,app,459,1,45.74,0,0,1,bill_payment
txn_1004646,7323707444@upi,8049970324@okhdfcbank,UTIB,HDFC,56.11,2025-10-04 13:36:31,dev-vvpq0chnd9,28.438666,76.76569,payment,collect,442,2,75.98,0,0,1,travel
txn_1004647,8957924075@phonepe,7022286264@okhdfcbank,AXIS,HDFC,23.07,2025-09-27 04:28:32,dev-k6n0wsme0o,28.646056,76.543438,payment,qr,805,2,15.21,0,0,0,recharge
txn_1004648,6353045980@bhim,9203345225@bhim,ICICI,UTIB,223.28,2025-09-11 18:13:51,dev-nxofghzlqr,30.123616,78.126559,payment,qr,24,2,200.0,0,0,1,grocery
txn_1004649,8143654798@bhim,6576910695@upi,YES,IDBI,17.5,2025-10-05 23:27:04,dev-l77xjb2yqr,28.218188,78.052499,payment,app,342,1,15.33,0,0,0,travel
txn_1004650,7181740063@okaxis,7642702960@bhim,AXIS,HDFC,197.19,2025-08-08 01:53:15,dev-wc0zblq59m,28.458455,76.81119,payment,app,763,1,326.98,0,0,0,electronics
txn_1004651,6910795035@okidbi,9209987702@gpay,IDBI,AXIS,77.6,2025-10-02 14:44:07,dev-vutnv3nz20,28.55976,77.716054,payment,app,428,2,180.66,0,0,1,travel
txn_1004652,9218929877@upi,9079901949@paytm,ICICI,SBI,141.47,2025-09-23 04:51:15,dev-mdzp85dmyk,29.150206,75.780796,payment,app,838,1,84.12,0,1,0,bill_payment
txn_1004653,8455437610@upi,8639436789@upi,UTIB,KOTAK,35.65,2025-10-03 06:43:02,dev-yoei1hb25c,28.202415,76.822674,payment,qr,238,1,41.37,0,1,0,utilities
txn_1004654,7906377966@okpnb,9377930048@paytm,PNB,ICICI,103.3,2025-09-29 21:22:35,dev-pt6vpkawq7,28.18385,77.744762,request,app,212,2,22.4,0,0,1,recharge
txn_1004655,8129644370@oksbi,7039520122@upi,SBI,UTIB,75.56,2025-09-26 12:36:58,dev-fmdnjmljy0,29.6482,77.371153,payment,app,32,1,50.3,0,0,1,bill_payment
txn_1004656,8202008809@bhim,7385395206@upi,ICICI,YES,51.36,2025-09-25 21:16:19,dev-i1q124jjhp,29.158923,77.113087,payment,app,6,0,1.0,1,0,1,bill_payment
txn_1004657,9846313954@upi,6957949557@paytm,AXIS,YES,21.4,2025-08-16 08:29:10,dev-3pv58a1ceg,28.626925,77.486867,request,app,39,2,11.6,0,0,1,fashion
txn_1004658,9359703995@upi,6596656258@upi,ICICI,BOB,46.45,2025-09-28 12:20:04,dev-t2vuyanhuy,29.077943,78.096054,request,app,336,3,47.33,0,0,1,grocery
txn_1004659,9455667574@okhdfcbank,7535244429@okpnb,HDFC,PNB,136.91,2025-08-29 17:57:29,dev-wvin4ivxu3,28.851191,77.182286,payment,app,23,0,269.7,0,0,1,grocery
txn_1004660,6642206786@phonepe,9558911180@amazonpay,IDBI,ICICI,27.29,2025-10-03 16:52:02,dev-p15hgyzey1,29.486254,77.863853,payment,qr,33,1,23.07,0,0,1,electronics
txn_1004661,9894706274@okkotak,9065113921@phonepe,KOTAK,UTIB,167.07,2025-08-24 00:57:44,dev-vknuglehsw,28.231232,77.372017,payment,app,79,2,259.05,0,0,1,electronics
txn_1004662,9448924296@okidbi,7271918600@okutib,IDBI,UTIB,39.85,2025-09-11 05:34:38,dev-qdcjz6m3d9,29.717444,77.486291,request,app,161,1,25.93,0,0,0,electronics
txn_1004663,7405140388@okicici,9598906958@gpay,ICICI,YES,25.91,2025-09-20 06:42:33,dev-tngseyd5bl,29.20901,77.066735,payment,app,53,1,25.96,0,0,0,grocery
txn_1004664,6977851804@okidbi,8093498473@gpay,IDBI,IDBI,67.56,2025-10-02 10:36:56,dev-zyklx51fn1,28.933345,77.337685,payment,app,427,0,120.63,0,0,1,grocery
txn_1004665,6433944451@upi,6016042199@phonepe,KOTAK,BOB,18.76,2025-08-01 04:21:28,dev-7qcjyof6b9,29.447307,76.97351,payment,app,936,0,25.68,0,0,1,food_delivery
txn_1004666,8766162214@okyes,9578574582@upi,YES,HDFC,32.18,2025-08-30 04:54:43,dev-2mwhjw54m0,28.918337,77.569175,payment,app,1073,1,15.35,0,0,1,utilities
txn_1004667,9823161402@upi,8287709894@okicici,AXIS,ICICI,106.1,2025-10-03 01:35:03,dev-lsj6w1an5d,28.546678,77.022986,payment,qr,422,2,27.3,0,0,1,electronics
txn_1004668,8518794717@upi,9814541832@bhim,KOTAK,UTIB,113.35,2025-07-20 13:01:29,dev-eb4yqhhfcb,28.026689,77.199976,payment,app,40,1,181.66,0,0,1,utilities
txn_1004669,9108467819@okicici,8031253023@paytm,ICICI,AXIS,78.79,2025-10-05 10:25:49,dev-d3s816sp32,28.152848,76.976036,payment,app,32,0,35.21,0,1,1,others
txn_1004670,6988221436@okicici,9478400090@paytm,ICICI,IDBI,46.4,2025-09-29 19:01:03,dev-ox66m424or,28.588418,77.333145,payment,merchant_sdk,85,1,3.23,0,0,1,grocery
txn_1004671,9891276276@phonepe,6688697404@oksbi,HDFC,SBI,16.88,2025-09-22 13:34:19,dev-wjd82ko1vz,28.180357,78.178064,payment,app,73,3,27.81,0,0,1,recharge
txn_1004672,8122441010@upi,8692482350@bhim,AXIS,SBI,27.55,2025-08-22 23:45:58,dev-sdqg6thqpo,28.171961,77.155649,payment,app,544,0,16.18,1,0,1,travel
txn_1004673,9020932768@okbob,9468144777@okhdfcbank,BOB,HDFC,42.25,2025-09-21 17:36:55,dev-p4ih6n9x2k,28.755629,76.76693,payment,collect,113,1,10.14,0,0,1,recharge
txn_1004674,8578331231@upi,7649816395@upi,UTIB,HDFC,43.77,2025-09-28 03:46:48,dev-61oarhymyy,28.74552,77.849652,payment,collect,38,2,38.61,0,0,1,travel
txn_1004675,8859480094@upi,6749898489@amazonpay,UTIB,IDBI,64.61,2025-09-17 05:00:00,dev-dpuc5isusy,28.462984,76.876011,payment,app,98,1,41.99,0,0,1,recharge
txn_1004676,9685847264@okaxis,9359736274@upi,AXIS,BOB,192.22,2025-08-22 00:07:52,dev-8aq68hqinq,28.481911,77.177205,payment,app,731,0,282.03,0,0,1,others
txn_1004677,8494500044@okicici,6388019126@phonepe,ICICI,KOTAK,133.52,2025-07-16 15:29:24,dev-ob31l75jsu,28.355634,77.399688,payment,app,409,1,158.58,0,0,1,fashion
txn_1004678,7456903594@upi,8541627477@paytm,BOB,UTIB,12.21,2025-10-01 11:49:42,dev-ean4aqrkei,28.217943,77.073316,payment,collect,308,1,4.11,2,1,1,electronics
txn_1004679,6348242758@upi,7642814736@gpay,AXIS,IDBI,7.8,2025-10-01 17:55:32,dev-m2pzrfqmoe,28.170993,77.273283,payment,app,98,2,10.24,0,0,1,fashion
txn_1004680,9303934818@upi,7257359936@okbob,IDBI,BOB,94.13,2025-09-25 00:51:00,dev-mzhklscsh9,29.69209,77.389349,payment,app,9,2,87.13,0,0,1,utilities
txn_1004681,8551925772@oksbi,8468466628@okbob,SBI,BOB,27.71,2025-10-01 18:51:24,dev-l39xhlp49m,28.232428,77.457412,request,app,97,1,18.77,0,0,1,electronics
txn_1004682,7593592672@paytm,9607347277@upi,AXIS,UTIB,104.91,2025-10-06 11:45:40,dev-wu59x7j7us,29.575077,78.482422,payment,app,835,1,73.5,0,0,1,travel
txn_1004683,9249317488@upi,8851893608@upi,KOTAK,UTIB,1197.15,2025-10-06 15:36:57,dev-2uu2hmkwvs,27.685507,77.324054,payment,collect,230,3,711.32,1,0,0,fashion
txn_1004684,7228716210@amazonpay,7543483307@gpay,SBI,ICICI,13.59,2025-10-03 19:14:45,dev-c4orj184r3,28.212009,78.01592,payment,app,73,22,76.7,0,0,1,others
txn_1004685,9081058728@paytm,7247425902@okidbi,AXIS,IDBI,189.14,2025-08-16 17:48:43,dev-l59ybkpyz9,29.11477,76.642882,payment,app,434,3,253.4,0,0,1,electronics
txn_1004686,7128599221@gpay,6733745434@paytm,KOTAK,HDFC,16.35,2025-10-03 13:23:45,dev-w897s64kra,28.71814,76.815051,payment,merchant_sdk,394,0,7.58,0,0,1,utilities
txn_1004687,9251812607@bhim,9253269563@phonepe,BOB,UTIB,9.13,2025-09-10 13:00:23,dev-u45fh0vc6l,28.085364,77.488536,payment,app,89,2,8.59,0,1,1,others
txn_1004688,9559007851@bhim,8865959344@okyes,YES,YES,6.53,2025-07-15 14:41:55,dev-2hsk8xoga4,27.833771,77.014119,payment,qr,937,2,8.67,0,0,1,grocery
txn_1004689,7042446141@okhdfcbank,6091026400@upi,HDFC,IDBI,48.72,2025-09-19 23:22:07,dev-18jn6nlf5q,28.142873,77.539307,payment,app,53,0,17.59,0,0,1,others
txn_1004690,6281228411@okhdfcbank,9483100281@okhdfcbank,HDFC,HDFC,18.76,2025-10-02 03:18:12,dev-art7v58hew,28.352951,77.800543,payment,app,91,1,20.78,0,0,0,electronics
txn_1004691,9956442748@phonepe,7184280661@okyes,PNB,YES,115.46,2025-08-20 10:49:41,dev-9bw79f1c8q,28.722896,76.415029,payment,app,1129,2,128.06,0,0,1,recharge
txn_1004692,6133973137@upi,8040650431@paytm,ICICI,YES,18.98,2025-09-26 19:00:07,dev-3iyojlteby,28.432449,76.851106,payment,app,293,2,20.36,0,1,1,grocery
txn_1004693,8990656896@okutib,9096519609@upi,UTIB,YES,205.32,2025-09-14 23:02:23,dev-dlchcvycun,28.829401,77.085695,payment,app,137,0,208.76,2,0,0,electronics
txn_1004694,9909878376@upi,6122426262@okicici,HDFC,ICICI,48.96,2025-10-02 09:46:16,dev-45dw4rxhxy,28.822942,76.306426,payment,qr,22,1,35.22,1,0,1,others
txn_1004695,9890843107@okpnb,8592117556@bhim,PNB,YES,38.52,2025-09-28 08:51:30,dev-kxjdxw1xpk,28.163877,77.192341,request,app,703,38,300.28,1,0,1,travel
